name,files,tags,Icarus,UhdmVerilator,tree_sitter_verilog,Slang,Yosys,moore_parse,UhdmYosys,moore,Sv2v_zachjs,Odin,Verilator,Surelog,Verible,sv_parser
constfunc3_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/constfunc3.v,ivtest,,True,,,True,,,,,,False,False,,
pr2355304_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr2355304.v,ivtest,,True,,,True,,,,,,False,False,,
sv_class17_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/sv_class17.v,ivtest,,True,,,True,,,,,,False,False,,
pr1799904_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1799904.v,ivtest,,False,,,True,,,,,,True,False,,
pr3270320_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr3270320.v,ivtest,,True,,,True,,,,,,True,False,,
check_constant_9_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/check_constant_9.v,ivtest,,True,,,False,,,,,,True,False,,
real_pulse_clean_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/real_pulse_clean.v,ivtest,,False,,,True,,,,,,False,False,,
always3110A_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/always3.1.10A.v,ivtest,,True,,,True,,,,,,False,False,,
br_gh130b_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br_gh130b.v,ivtest,,True,,,True,,,,,,False,False,,
pr1704013_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1704013.v,ivtest,,True,,,True,,,,,,False,False,,
br_ml20180309a_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br_ml20180309a.v,ivtest,,True,,,True,,,,,,True,False,,
br918c_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br918c.v,ivtest,,True,,,True,,,,,,True,False,,
pr2715748_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr2715748.v,ivtest,,False,,,True,,,,,,False,False,,
sf_onehot0_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/sf_onehot0.v,ivtest,,True,,,True,,,,,,False,False,,
pr2809288_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr2809288.v,ivtest,,True,,,True,,,,,,True,False,,
sv_darray4_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/sv_darray4.v,ivtest,,True,,,True,,,,,,False,False,,
pr3054101h_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr3054101h.v,ivtest,,True,,,True,,,,,,False,False,,
array_lval_select4b_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/array_lval_select4b.v,ivtest,,True,,,True,,,,,,True,False,,
br1003a_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br1003a.v,ivtest,,True,,,True,,,,,,True,False,,
br982a_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br982a.v,ivtest,,True,,,True,,,,,,True,False,,
genloop_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/genloop.v,ivtest,,True,,,True,,,,,,False,False,,
inout2_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/inout2.v,ivtest,,True,,,True,,,,,,False,False,,
sv_class16_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/sv_class16.v,ivtest,,True,,,True,,,,,,False,False,,
def_nettype_none_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/def_nettype_none.v,ivtest,,True,,,True,,,,,,True,False,,
always_ff_fail4_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/always_ff_fail4.v,ivtest,,True,,,True,,,,,,True,False,,
def_nettype_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/def_nettype.v,ivtest,,True,,,True,,,,,,True,False,,
sv_end_labels_bad_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/sv_end_labels_bad.v,ivtest,,True,,,True,,,,,,False,False,,
check_constant_2_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/check_constant_2.v,ivtest,,True,,,True,,,,,,True,False,,
test_varray1_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/test_varray1.v,ivtest,,True,,,True,,,,,,True,False,,
pow_signed_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pow_signed.v,ivtest,,True,,,True,,,,,,False,False,,
pr1701855b_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1701855b.v,ivtest,,False,,,True,,,,,,True,False,,
always_ff_no_sens_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/always_ff_no_sens.v,ivtest,,False,,,False,,,,,,False,False,,
implicit_cast4_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/implicit_cast4.v,ivtest,,True,,,True,,,,,,True,True,,
always312C_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/always3.1.2C.v,ivtest,,True,,,True,,,,,,False,False,,
pr1988310_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1988310.v,ivtest,,True,,,True,,,,,,True,False,,
br_gh165_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br_gh165.v,ivtest,,True,,,True,,,,,,True,False,,
sf_onehot0_fail_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/sf_onehot0_fail.v,ivtest,,True,,,True,,,,,,True,False,,
pr2306259_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr2306259.v,ivtest,,True,,,False,,,,,,False,False,,
format_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/format.v,ivtest,,True,,,True,,,,,,True,False,,
sv_string3_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/sv_string3.v,ivtest,,True,,,True,,,,,,False,False,,
always313C_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/always3.1.3C.v,ivtest,,True,,,True,,,,,,False,False,,
pr3390385_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr3390385.v,ivtest,,True,,,True,,,,,,False,False,,
always313H_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/always3.1.3H.v,ivtest,,True,,,True,,,,,,True,False,,
pr1873372_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1873372.v,ivtest,,False,,,True,,,,,,False,False,,
br_gh4_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br_gh4.v,ivtest,,True,,,True,,,,,,False,False,,
pr3296466b_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr3296466b.v,ivtest,,True,,,True,,,,,,True,False,,
named_fork_fail_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/named_fork_fail.v,ivtest,,True,,,True,,,,,,True,False,,
program_hello_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/program_hello.v,ivtest,,True,,,True,,,,,,False,True,,
always_latch_warn_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/always_latch_warn.v,ivtest,,False,,,True,,,,,,True,True,,
wait_fork_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/wait_fork.v,ivtest,,True,,,True,,,,,,True,False,,
zero_repl_fail_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/zero_repl_fail.v,ivtest,,True,,,False,,,,,,True,False,,
hier_ref_error_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/hier_ref_error.v,ivtest,,True,,,False,,,,,,True,False,,
concat_zero_wid_fail_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/concat_zero_wid_fail.v,ivtest,,True,,,False,,,,,,True,False,,
br_gh127b_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br_gh127b.v,ivtest,,True,,,True,,,,,,True,False,,
sv_class20_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/sv_class20.v,ivtest,,True,,,True,,,,,,True,False,,
check_constant_18_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/check_constant_18.v,ivtest,,True,,,False,,,,,,True,False,,
check_constant_12_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/check_constant_12.v,ivtest,,True,,,False,,,,,,True,False,,
pr3592746_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr3592746.v,ivtest,,True,,,True,,,,,,False,False,,
scoped_events_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/scoped_events.v,ivtest,,True,,,True,,,,,,True,True,,
always_ff_warn_sens_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/always_ff_warn_sens.v,ivtest,,True,,,True,,,,,,True,False,,
always312H_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/always3.1.2H.v,ivtest,,True,,,True,,,,,,True,False,,
sv_unit4b_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/sv_unit4b.v,ivtest,,True,,,True,,,,,,True,False,,
sv_port_default5_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/sv_port_default5.v,ivtest,,True,,,True,,,,,,True,False,,
always319A_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/always3.1.9A.v,ivtest,,True,,,True,,,,,,True,False,,
pr1971662b_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1971662b.v,ivtest,,True,,,False,,,,,,True,False,,
br959_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br959.v,ivtest,,True,,,True,,,,,,True,False,,
pr1862744b_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1862744b.v,ivtest,,False,,,True,,,,,,True,False,,
pr3534422_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr3534422.v,ivtest,,True,,,True,,,,,,False,False,,
pr1956211_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1956211.v,ivtest,,True,,,False,,,,,,False,False,,
pr3462145_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr3462145.v,ivtest,,True,,,True,,,,,,False,False,,
pr1828642_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1828642.v,ivtest,,True,,,True,,,,,,False,False,,
defparam4_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/defparam4.v,ivtest,,True,,,True,,,,,,True,False,,
sv_macro_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/sv_macro.v,ivtest,,True,,,True,,,,,,False,False,,
br_gh226_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br_gh226.v,ivtest,,True,,,True,,,,,,False,False,,
pr3061015b_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr3061015b.v,ivtest,,True,,,True,,,,,,True,False,,
pr3054101c_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr3054101c.v,ivtest,,True,,,True,,,,,,False,False,,
pr3054101b_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr3054101b.v,ivtest,,True,,,True,,,,,,False,False,,
func_init_var3_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/func_init_var3.v,ivtest,,True,,,True,,,,,,True,False,,
contrib83_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/contrib8.3.v,ivtest,,True,,,False,,,,,,True,False,,
pr1704726c_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1704726c.v,ivtest,,True,,,True,,,,,,True,False,,
pr3061015a_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr3061015a.v,ivtest,,True,,,True,,,,,,True,False,,
pr1695309_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1695309.v,ivtest,,True,,,True,,,,,,False,False,,
unnamed_generate_block_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/unnamed_generate_block.v,ivtest,,True,,,False,,,,,,True,False,,
recursive_func_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/recursive_func.v,ivtest,,True,,,True,,,,,,True,False,,
br_ml20150321_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br_ml20150321.v,ivtest,,True,,,True,,,,,,True,False,,
program4_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/program4.v,ivtest,,True,,,True,,,,,,False,True,,
undef_lval_select3b_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/undef_lval_select3b.v,ivtest,,True,,,True,,,,,,True,False,,
pr1988302_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1988302.v,ivtest,,True,,,True,,,,,,False,False,,
array_string_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/array_string.v,ivtest,,True,,,True,,,,,,False,False,,
sv_new_array_error_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/sv_new_array_error.v,ivtest,,True,,,False,,,,,,True,False,,
automatic_error2_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/automatic_error2.v,ivtest,,True,,,False,,,,,,True,True,,
gen_case_opt1_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/gen_case_opt1.v,ivtest,,True,,,False,,,,,,False,False,,
udp_delay_fail_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/udp_delay_fail.v,ivtest,,True,,,True,,,,,,True,False,,
automatic_error1_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/automatic_error1.v,ivtest,,True,,,False,,,,,,True,True,,
pr3190941_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr3190941.v,ivtest,,True,,,False,,,,,,True,False,,
pr3409749_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr3409749.v,ivtest,,True,,,True,,,,,,False,False,,
br_gh315_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br_gh315.v,ivtest,,True,,,True,,,,,,True,False,,
sf_onehot_fail_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/sf_onehot_fail.v,ivtest,,True,,,True,,,,,,True,False,,
pr1695322_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1695322.v,ivtest,,True,,,True,,,,,,True,False,,
br_gh130a_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br_gh130a.v,ivtest,,True,,,True,,,,,,False,False,,
sv_class11_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/sv_class11.v,ivtest,,True,,,True,,,,,,True,False,,
pr3366217d_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr3366217d.v,ivtest,,True,,,True,,,,,,True,True,,
always312I_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/always3.1.2I.v,ivtest,,True,,,True,,,,,,True,False,,
check_constant_14_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/check_constant_14.v,ivtest,,True,,,False,,,,,,True,False,,
always313F_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/always3.1.3F.v,ivtest,,True,,,True,,,,,,True,False,,
cast_real_signed_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/cast_real_signed.v,ivtest,,False,,,True,,,,,,False,False,,
function4_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/function4.v,ivtest,,True,,,True,,,,,,True,False,,
automatic_task_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/automatic_task.v,ivtest,,True,,,True,,,,,,True,False,,
sv_cast_darray_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/sv_cast_darray.v,ivtest,,True,,,True,,,,,,True,False,,
sv_packed_port2_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/sv_packed_port2.v,ivtest,,True,,,True,,,,,,False,False,,
br1029c_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br1029c.v,ivtest,,True,,,False,,,,,,True,False,,
check_constant_10_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/check_constant_10.v,ivtest,,True,,,False,,,,,,True,False,,
pr1565544_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1565544.v,ivtest,,True,,,True,,,,,,False,False,,
pr2728812a_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr2728812a.v,ivtest,,True,,,True,,,,,,True,False,,
br932a_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br932a.v,ivtest,,True,,,True,,,,,,False,False,,
pr2138682_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr2138682.v,ivtest,,True,,,True,,,,,,False,False,,
pr1691599b_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1691599b.v,ivtest,,True,,,True,,,,,,False,False,,
sv_pkg_class_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/sv_pkg_class.v,ivtest,,True,,,True,,,,,,False,False,,
genvar_inc_dec_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/genvar_inc_dec.v,ivtest,,True,,,True,,,,,,False,False,,
sv_port_default3_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/sv_port_default3.v,ivtest,,True,,,True,,,,,,True,False,,
rl_pow_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/rl_pow.v,ivtest,,False,,,True,,,,,,False,False,,
br982_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br982.v,ivtest,,True,,,True,,,,,,True,False,,
vhdl_string_lim_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/vhdl_string_lim.v,ivtest,,True,,,True,,,,,,True,False,,
pr3112073a_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr3112073a.v,ivtest,,True,,,True,,,,,,True,True,,
sv_unit2b_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/sv_unit2b.v,ivtest,,True,,,True,,,,,,True,False,,
pr1833024_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1833024.v,ivtest,,True,,,True,,,,,,True,True,,
automatic_error6_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/automatic_error6.v,ivtest,,True,,,True,,,,,,True,True,,
br_gh167a_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br_gh167a.v,ivtest,,True,,,True,,,,,,True,False,,
br_gh104a_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br_gh104a.v,ivtest,,True,,,True,,,,,,True,False,,
pr3366217f_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr3366217f.v,ivtest,,True,,,True,,,,,,False,True,,
pr2909414_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr2909414.v,ivtest,,True,,,True,,,,,,False,False,,
br991b_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br991b.v,ivtest,,False,,,True,,,,,,False,False,,
porttest3_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/port-test3.v,ivtest,,True,,,True,,,,,,True,False,,
pr2395378b_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr2395378b.v,ivtest,,True,,,True,,,,,,True,True,,
br936_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br936.v,ivtest,,True,,,True,,,,,,True,False,,
br_mw20171108_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br_mw20171108.v,ivtest,,True,,,True,,,,,,False,False,,
pr2456943_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr2456943.v,ivtest,,False,,,True,,,,,,False,False,,
vhdl_pow_rem_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/vhdl_pow_rem.v,ivtest,,True,,,True,,,,,,True,False,,
sv_queue2_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/sv_queue2.v,ivtest,,True,,,True,,,,,,False,False,,
br_gh167b_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br_gh167b.v,ivtest,,True,,,True,,,,,,True,False,,
pr2076391_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr2076391.v,ivtest,,True,,,True,,,,,,False,False,,
sv_string1_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/sv_string1.v,ivtest,,True,,,True,,,,,,False,False,,
pr1755629_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/pr1755629.v,ivtest,,True,,,True,,,,,,False,False,,
readmemh5_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/readmemh5.v,ivtest,,True,,,True,,,,,,True,False,,
rise_fall_decay2_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/rise_fall_decay2.v,ivtest,,True,,,True,,,,,,True,False,,
br1015a_iv,/tmpfs/src/github/sv-tests/third_party/tests/ivtest/ivltests/br1015a.v,ivtest,,True,,,True,,,,,,False,False,,
